,Unnamed: 0,region_id,country_id,top_region_id,google_api_level_x,google_id_x,english_name_x,spanish_name_x,top_spot_level_1,top_area_level_1,reference_airport_x,spot_image_x,discover_image_1_x,discover_image_2_x,discover_image_3_x,rules_level_3_x,rules_level_4_x,sports_and_adventure_x,nature_x,attractions_x,beach_x,food_x,nightlife_x,arts_and_culture_x,accomodation_x,created_at_x,updated_at_x,airport_id_x,google_api_level_y,google_id_y,english_name_y,spanish_name_y,reference_airport_y,spot_image_y,discover_image_1_y,discover_image_2_y,discover_image_3_y,rules_level_2,rules_level_3_y,rules_level_4_y,sports_and_adventure_y,nature_y,attractions_y,beach_y,food_y,nightlife_y,arts_and_culture_y,accomodation_y,created_at_y,updated_at_y,country_zoom,region_zoom,locality_zoom,continent_id,airport_id_y,lat,lng
351,478,491,54,,administrative_area_level_1,ChIJn0AAnpX7wIkRjW0_-Ad70iw,New Jersey,New Jersey,,1.0,,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/New+Jersey/New+Jersey_SPOT+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/New+Jersey/New+Jersey+copia.jpg,,,,,,,,,,,,,2021-11-15 15:05:46,2021-11-15 15:05:46,,country,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,Estados Unidos,JFK,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_SPOT+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_2+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_3+copia.jpg,manual,administrative_area_level_2,locality,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,2022-04-05 22:42:01,2022-04-05 22:42:01,1z,"3,5z","6,5z",2.0,866.0,40.0583238,-74.4056612
352,479,492,54,,administrative_area_level_1,ChIJqVKY50NQGIcRup41Yxpuv0Y,New Mexico,Nuevo México,,1.0,,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/New+Mexico/New+Mexico_SPOT+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/New+Mexico/New+Mexico+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/New+Mexico/New+Mexico_2+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/New+Mexico/New+Mexico_3+copia.jpg,,,,,,,,,,,2021-11-15 15:05:46,2021-11-15 15:05:46,,country,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,Estados Unidos,JFK,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_SPOT+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_2+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_3+copia.jpg,manual,administrative_area_level_2,locality,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,2022-04-05 22:42:01,2022-04-05 22:42:01,1z,"3,5z","6,5z",2.0,866.0,34.5199402,-105.8700901
353,480,493,54,,administrative_area_level_1,ChIJqaUj8fBLzEwRZ5UY3sHGz90,New York (State),Nueva York (Estado),,1.0,,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/New+York/New+York_SPOT.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/New+York/New+York_.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/New+York/New+York_2.jpg,,,,,,,,,,,,2021-11-15 15:05:46,2021-11-15 15:05:46,,country,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,Estados Unidos,JFK,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_SPOT+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_2+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_3+copia.jpg,manual,administrative_area_level_2,locality,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,2022-04-05 22:42:01,2022-04-05 22:42:01,1z,"3,5z","6,5z",2.0,866.0,43.2994285,-74.21793260000001
354,481,494,54,,administrative_area_level_1,ChIJgRo4_MQfVIgRGa4i6fUwP60,North Carolina,Carolina del Norte,,1.0,,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/North+Carolina/North+Carolina_SPOT+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/North+Carolina/North+Carolina+copia.jpg,,,,,,,,,,,,,2021-11-15 15:05:46,2021-11-15 15:05:46,,country,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,Estados Unidos,JFK,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_SPOT+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_2+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_3+copia.jpg,manual,administrative_area_level_2,locality,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,2022-04-05 22:42:01,2022-04-05 22:42:01,1z,"3,5z","6,5z",2.0,866.0,35.7595731,-79.01929969999999
355,482,495,54,,administrative_area_level_1,ChIJY-nYVxKD11IRyc9egzmahA0,North Dakota,Dakota del Norte,,1.0,,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/North+Dakota/North+Dakota_SPOT+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/North+Dakota/North+Dakota+copia.jpg,,,,,,,,,,,,,2021-11-15 15:05:46,2021-11-15 15:05:46,,country,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,Estados Unidos,JFK,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_SPOT+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_2+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_3+copia.jpg,manual,administrative_area_level_2,locality,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,2022-04-05 22:42:01,2022-04-05 22:42:01,1z,"3,5z","6,5z",2.0,866.0,47.5514926,-101.0020119
356,483,496,54,,administrative_area_level_1,ChIJwY5NtXrpNogRFtmfnDlkzeU,Ohio,Ohio,,1.0,,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/Ohio/Ohio_SPOT+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/Ohio/Ohio+copia.jpg,,,,,,,,,,,,,2021-11-15 15:05:46,2021-11-15 15:05:46,,country,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,Estados Unidos,JFK,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_SPOT+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_2+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_3+copia.jpg,manual,administrative_area_level_2,locality,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,2022-04-05 22:42:01,2022-04-05 22:42:01,1z,"3,5z","6,5z",2.0,866.0,40.4172871,-82.90712300000001
357,484,497,54,,administrative_area_level_1,ChIJnU-ssRE5rIcRSOoKQDPPHF0,Oklahoma,Oklahoma,,1.0,,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/Oklahoma/Oklahoma_SPOT+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/Oklahoma/Oklahoma+copia.jpg,,,,,,,,,,,,,2021-11-15 15:05:46,2021-11-15 15:05:46,,country,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,Estados Unidos,JFK,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_SPOT+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_2+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_3+copia.jpg,manual,administrative_area_level_2,locality,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,2022-04-05 22:42:01,2022-04-05 22:42:01,1z,"3,5z","6,5z",2.0,866.0,35.0077519,-97.092877
358,485,498,54,,administrative_area_level_1,ChIJVWqfm3xuk1QRdrgLettlTH0,Oregon,Oregon,,1.0,,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/Oregon/Oregon_SPOT+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/Oregon/Oregon+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/Oregon/Oregon_2+copia.jpg,,,,,,,,,,,,2021-11-15 15:05:46,2021-11-15 15:05:46,,country,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,Estados Unidos,JFK,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_SPOT+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_2+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_3+copia.jpg,manual,administrative_area_level_2,locality,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,2022-04-05 22:42:01,2022-04-05 22:42:01,1z,"3,5z","6,5z",2.0,866.0,43.8041334,-120.5542012
359,486,499,54,,administrative_area_level_1,ChIJieUyHiaALYgRPbQiUEchRsI,Pennsylvania,Pennsylvania,,1.0,,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/Pennsylvania/Pennsylvania_SPOT+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/Pennsylvania/Pennsylvania+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/Pennsylvania/Pennsylvania_2+copia.jpg,,,,,,,,,,,,2021-11-15 15:05:46,2021-11-15 15:05:46,,country,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,Estados Unidos,JFK,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_SPOT+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_2+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_3+copia.jpg,manual,administrative_area_level_2,locality,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,2022-04-05 22:42:01,2022-04-05 22:42:01,1z,"3,5z","6,5z",2.0,866.0,41.2033216,-77.1945247
360,487,500,54,,administrative_area_level_1,ChIJD9cOYhQ15IkR5wbB57wYTh4,Rhode Island,Rhode Island,,1.0,,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/Rhode+Island/Rhode+Island_SPOT+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/Rhode+Island/Rhode+Island+copia.jpg,,,,,,,,,,,,,2021-11-15 15:05:46,2021-11-15 15:05:46,,country,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,Estados Unidos,JFK,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_SPOT+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_2+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_3+copia.jpg,manual,administrative_area_level_2,locality,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,2022-04-05 22:42:01,2022-04-05 22:42:01,1z,"3,5z","6,5z",2.0,866.0,41.5800945,-71.4774291
361,488,501,54,,administrative_area_level_1,ChIJ49ExeWml-IgRnhcF9TKh_7k,South Carolina,Carolina del Sur,,1.0,,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/South+Carolina/South+Carolina_SPOT+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/South+Carolina/South+Carolina+copia.jpg,,,,,,,,,,,,,2021-11-15 15:05:46,2021-11-15 15:05:46,,country,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,Estados Unidos,JFK,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_SPOT+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_2+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_3+copia.jpg,manual,administrative_area_level_2,locality,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,2022-04-05 22:42:01,2022-04-05 22:42:01,1z,"3,5z","6,5z",2.0,866.0,33.836081,-81.1637245
362,489,502,54,,administrative_area_level_1,ChIJpTjphS1DfYcRt6SGMSnW8Ac,South Dakota,Dakota del Sur,,1.0,,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/South+Dakota/South+Dakota_SPOT+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/South+Dakota/South+Dakota+copia.jpg,,,,,,,,,,,,,2021-11-15 15:05:46,2021-11-15 15:05:46,,country,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,Estados Unidos,JFK,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_SPOT+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_2+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_3+copia.jpg,manual,administrative_area_level_2,locality,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,2022-04-05 22:42:01,2022-04-05 22:42:01,1z,"3,5z","6,5z",2.0,866.0,43.9695148,-99.9018131
363,490,503,54,,administrative_area_level_1,ChIJA8-XniNLYYgRVpGBpcEgPgM,Tennessee,Tennessee,,1.0,,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/Tennessee/Tennessee_SPOT+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/Tennessee/Tennessee+copia.jpg,,,,,,,,,,,,,2021-11-15 15:05:46,2021-11-15 15:05:46,,country,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,Estados Unidos,JFK,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_SPOT+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_2+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_3+copia.jpg,manual,administrative_area_level_2,locality,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,2022-04-05 22:42:01,2022-04-05 22:42:01,1z,"3,5z","6,5z",2.0,866.0,35.5174913,-86.5804473
364,491,504,54,,administrative_area_level_1,ChIJSTKCCzZwQIYRPN4IGI8c6xY,Texas,Texas,,1.0,,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/Texas/Texas_SPOT+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/Texas/Texas+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/Texas/Texas_2+copia.jpg,,,,,,,,,,,,2021-11-15 15:05:46,2021-11-15 15:05:46,,country,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,Estados Unidos,JFK,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_SPOT+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_2+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_3+copia.jpg,manual,administrative_area_level_2,locality,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,2022-04-05 22:42:01,2022-04-05 22:42:01,1z,"3,5z","6,5z",2.0,866.0,31.9685988,-99.9018131
365,492,505,54,,administrative_area_level_1,ChIJzfkTj8drTIcRP0bXbKVK370,Utah,Utah,,1.0,,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/Utah/Utah_SPOT+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/Utah/Utah+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/Utah/Utah_2+copia.jpg,,,,,,,,,,,,2021-11-15 15:05:46,2021-11-15 15:05:46,,country,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,Estados Unidos,JFK,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_SPOT+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_2+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_3+copia.jpg,manual,administrative_area_level_2,locality,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,2022-04-05 22:42:01,2022-04-05 22:42:01,1z,"3,5z","6,5z",2.0,866.0,39.3209801,-111.0937311
366,493,506,54,,administrative_area_level_1,ChIJ_87aSGzctEwRtGtUNnSJTSY,Vermont,Vermont,,1.0,,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/Vermont/Vermont_SPOT+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/Vermont/Vermont+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/Vermont/Vermont_2+copia.jpg,,,,,,,,,,,,2021-11-15 15:05:46,2021-11-15 15:05:46,,country,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,Estados Unidos,JFK,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_SPOT+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_2+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_3+copia.jpg,manual,administrative_area_level_2,locality,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,2022-04-05 22:42:01,2022-04-05 22:42:01,1z,"3,5z","6,5z",2.0,866.0,44.5588028,-72.57784149999999
367,494,507,54,,administrative_area_level_1,ChIJzbK8vXDWTIgRlaZGt0lBTsA,Virginia,Virginia,,1.0,,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/Virginia/Virginia_SPOT+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/Virginia/Virginia+copia.jpg,,,,,,,,,,,,,2021-11-15 15:05:46,2021-11-15 15:05:46,,country,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,Estados Unidos,JFK,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_SPOT+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_2+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_3+copia.jpg,manual,administrative_area_level_2,locality,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,2022-04-05 22:42:01,2022-04-05 22:42:01,1z,"3,5z","6,5z",2.0,866.0,37.4315734,-78.6568942
368,495,508,54,,administrative_area_level_1,ChIJ-bDD5__lhVQRuvNfbGh4QpQ,Washington,Washington,,1.0,,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/Washington/Washington_SPOT+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/Washington/Washington+copia.jpg,,,,,,,,,,,,,2021-11-15 15:05:46,2021-11-15 15:05:46,,country,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,Estados Unidos,JFK,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_SPOT+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_2+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_3+copia.jpg,manual,administrative_area_level_2,locality,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,2022-04-05 22:42:01,2022-04-05 22:42:01,1z,"3,5z","6,5z",2.0,866.0,47.7510741,-120.7401386
